Mice,pH,ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-10,-9,-8,-7,-6,-5,-4,-3,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.5,8,8.5,9,9.5,10
lucas_1_3_20230717_094926,6.692214527,2170.739236,62.34623612,106.4293158,280.7978593,37,3.5,6002,0.441469559,0.459116725,0.441345953,0.417996816,0.379960029,0.371578225,0.349172849,0.314408736,0.227413183,0.173635105,0.092304891,0.038321487,0.025141246,0.038894286,0.116678415,0.148909969,0.171995555,0.207373198,0.255611623,0.272424453,0.268208206,0.276279269,0.295692687,0.294264999,0.310030419,0.331146105,0.333981111,0.387972311,0.341508266,0.383688746,0.386954319,0.385721727,0.387873801,0.392877308,0.405161692,0.439980209,0.44381603,0.437308258,0.451753214,0.507090204,0.511712323
lucas_1_3_20230717_094926,6.642935752,2088.519348,54.0969311,107.4670151,298.5166547,37,3.5,6002,0.471412299,0.442437568,0.44496976,0.434653968,0.403097297,0.382596135,0.373021559,0.34210399,0.301003413,0.259767544,0.236676419,0.180467211,0.11824115,0.046182993,0.027671912,0.041783982,0.101413896,0.131708301,0.177238002,0.198561278,0.228660548,0.237472257,0.249888953,0.255521577,0.269335528,0.284078171,0.287264332,0.303193827,0.315458477,0.317870207,0.342252178,0.357462083,0.367330199,0.376424312,0.383634896,0.382575856,0.402538741,0.436580609,0.429156866,0.429503734,0.447069789
lucas_1_3_20230717_094926,6.642935752,1964.540795,55.99612037,107.0760598,296.4144248,37,3.5,6002,0.471412299,0.442437568,0.44496976,0.434653968,0.403097297,0.382596135,0.373021559,0.34210399,0.301003413,0.259767544,0.236676419,0.180467211,0.11824115,0.046182993,0.027671912,0.041783982,0.101413896,0.131708301,0.177238002,0.198561278,0.228660548,0.237472257,0.249888953,0.255521577,0.269335528,0.284078171,0.287264332,0.303193827,0.315458477,0.317870207,0.342252178,0.357462083,0.367330199,0.376424312,0.383634896,0.382575856,0.402538741,0.436580609,0.429156866,0.429503734,0.447069789
lucas_1_3_20230717_094926,6.574121264,1978.542136,56.36715966,106.1568353,239.6542158,37,3.5,6002,0.461147841,0.446769702,0.439684389,0.436014112,0.417764362,0.396332732,0.380563707,0.353277464,0.319298388,0.307756587,0.265860066,0.250409405,0.199262032,0.140150115,0.082538667,0.036582661,0.042723524,0.090379905,0.125706288,0.155230472,0.183092331,0.191235148,0.218496112,0.232045667,0.248931247,0.245442925,0.272680181,0.267107843,0.286314533,0.297640047,0.306793121,0.316676951,0.351529261,0.335769033,0.361973631,0.385960719,0.376112286,0.401670794,0.427330549,0.427669018,0.437380611
lucas_1_3_20230717_094926,6.574121264,2065.741392,61.02076887,106.8795019,300.0182476,37,3.5,6002,0.461147841,0.446769702,0.439684389,0.436014112,0.417764362,0.396332732,0.380563707,0.353277464,0.319298388,0.307756587,0.265860066,0.250409405,0.199262032,0.140150115,0.082538667,0.036582661,0.042723524,0.090379905,0.125706288,0.155230472,0.183092331,0.191235148,0.218496112,0.232045667,0.248931247,0.245442925,0.272680181,0.267107843,0.286314533,0.297640047,0.306793121,0.316676951,0.351529261,0.335769033,0.361973631,0.385960719,0.376112286,0.401670794,0.427330549,0.427669018,0.437380611
lucas_1_3_20230717_094926,6.550140889,2064.377144,63.48277836,107.1902833,-142.3510003,37,3.5,6002,0.499783453,0.486549779,0.461396312,0.464509108,0.443353912,0.419091583,0.40547297,0.382490197,0.344357072,0.335945109,0.316937279,0.273555861,0.244591277,0.203629571,0.137300505,0.078562984,0.03771912,0.03381696,0.071211475,0.093937572,0.124647765,0.161092009,0.17040142,0.187919642,0.212281248,0.229412278,0.240291863,0.260468455,0.266244161,0.270091277,0.284746736,0.305309844,0.314690468,0.33483145,0.336394453,0.364072024,0.383199214,0.392909896,0.42221216,0.429333224,0.426378011
lucas_1_3_20230717_094926,6.550140889,2098.531957,56.96923578,107.2253565,145.6545046,37,3.5,6002,0.499783453,0.486549779,0.461396312,0.464509108,0.443353912,0.419091583,0.40547297,0.382490197,0.344357072,0.335945109,0.316937279,0.273555861,0.244591277,0.203629571,0.137300505,0.078562984,0.03771912,0.03381696,0.071211475,0.093937572,0.124647765,0.161092009,0.17040142,0.187919642,0.212281248,0.229412278,0.240291863,0.260468455,0.266244161,0.270091277,0.284746736,0.305309844,0.314690468,0.33483145,0.336394453,0.364072024,0.383199214,0.392909896,0.42221216,0.429333224,0.426378011
lucas_1_3_20230717_094926,6.456746796,1917.139708,58.23944781,107.5270631,257.3730112,37,3.5,6002,0.445180636,0.444303314,0.427531976,0.410505784,0.392726468,0.372802779,0.330628139,0.321099445,0.270478179,0.249954922,0.198457762,0.142722865,0.07682592,0.030176735,0.022393657,0.050689492,0.106637163,0.154141488,0.187724624,0.199119201,0.209499793,0.229100386,0.263917088,0.262165538,0.271226809,0.27992478,0.288010131,0.314125454,0.314008196,0.345123353,0.338104457,0.354486796,0.355726118,0.356045403,0.364252492,0.39144305,0.403036368,0.40272057,0.407345086,0.450665661,0.468651313
lucas_1_3_20230717_094926,6.782466137,991.5647884,109.6666803,107.0561357,260.6765154,37,3.5,6002,0.706541035,0.713368445,0.730241745,0.692660725,0.67273525,0.640334749,0.474788529,0.423807159,0.589044305,0.720004306,0.719175109,0.775443453,0.816477557,0.855538495,0.816366437,0.850201259,0.730789194,0.749219086,0.75543843,0.741628714,0.729766353,0.70084427,0.741075289,0.73481748,0.699045884,0.722590325,0.719242362,0.703215799,0.767367707,0.687476955,0.760713038,0.709710844,0.707414547,0.685458224,0.653014722,0.713873594,0.73922397,0.711627293,0.70641282,0.719473895,0.743389429
lucas_1_3_20230717_094926,6.704773646,1205.977273,111.8066603,107.7033448,191.6032452,37,3.5,6002,0.443415281,0.413636152,0.432954608,0.405800792,0.392545418,0.367692108,0.361059912,0.344961266,0.278545447,0.206561698,0.171839697,0.117913498,0.060788823,0.041802809,0.075143142,0.075365354,0.138042026,0.146971836,0.1935195,0.208990139,0.201838304,0.231180044,0.244960636,0.251919019,0.252291899,0.273877532,0.268451556,0.274914201,0.311941982,0.321808497,0.332681225,0.338531669,0.348229632,0.392722875,0.370279258,0.371543662,0.384215114,0.427629283,0.417292069,0.411947631,0.418533571
